Common Population Name,NWR Population Name,Recovery Domain,Major Population Group,ESU,Species,Run,Stream,Start Year,End Year,Year,Spawners,FracWild,Effective Catch,Age 1 Returns,Age 2 Returns,Age 3 Returns,Age 4 Returns,Age 5 Returns,Age 6 Returns,Age 7 Returns,Regime,Total Spawners inc. Jacks,Natural Spawners inc Jacks,Natural Adult Annual Run 4-6,Jack frac of hatchery spawners,Adult Natural Harvest Rates,Natural Origin Brood Stk,Adult Brood Rtrns,Sar Adj Adult Brood Rtrns,Ln/ R/s,Adjusted Ln/Rs,Age 1 Harvest,Age 2 Harvest,Age 3 Harvest,Age 4 Harvest,Age 5 Harvest,Age 6 Harvest,Age 7 Harvest
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1972,3003,1,-99,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1973,1362,1,-99,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1974,-99,-99,-99,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1975,-99,-99,-99,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1976,2371,1,-99,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1977,1940,1,-99,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1978,1868,1,282,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1979,757,1,200,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1980,2633,1,260,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1981,2390,1,248,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1982,2473,1,224,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1983,1153,1,92,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1984,704,1,77,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1985,5264,1,1957,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1986,4895,1,1278,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1987,4754,1,761,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1988,2603,1,485,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1989,687,1,142,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1990,369,1,70,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1991,415,1,79,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1992,2185,0.99,371,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1993,867,0.99,165,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1994,1078,0.97,188,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1995,683,0.94,73,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1996,2122,0.93,230,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1997,1013,0.95,94,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1998,1021,0.96,114,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,1999,1660,0.98,157,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,2000,2350,0.91,139,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,2001,2448,0.91,125,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,2002,4539,0.9,197,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,2003,3226,0.89,101,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,2004,1191,0.86,35,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,2005,1884,0.89,70,-99,-99,-99,0.45,0.45,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,2006,789,0.9,33,-99,-99,0.1,0.54,0.32,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,2007,1377,0.92,79,-99,-99,0.1,0.54,0.32,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,2008,1330,0.93,62,-99,-99,0.1,0.54,0.32,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,2009,4072,0.96,225,-99,-99,0.1,0.54,0.32,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,2010,3018,0.95,-99,-99,-99,0.1,0.54,0.32,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
North Fork John Day River,Steelhead (Middle Columbia River DPS) - North Fork John Day River,Interior Columbia,John Day River,Middle Columbia River Steelhead DPS,Steelhead,Summer-run,North Fork John Day River,1965,1990,2011,2958,0.95,-99,-99,-99,0.1,0.54,0.32,0,0,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1977,1041,0.07,54,-99,-99,0.01,0.36,0.48,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1978,1472,0.07,50,-99,-99,0.01,0.36,0.48,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1979,344,0.07,30,-99,-99,0.01,0.36,0.48,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1980,974,0.07,36,-99,-99,0.01,0.36,0.48,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1981,603,0.07,57,-99,-99,0.01,0.36,0.48,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1982,1403,0.07,21,-99,-99,0.01,0.36,0.48,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1983,1362,0.04,42,-99,-99,0.01,0.36,0.48,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1984,4988,0.01,22,-99,-99,0.01,0.36,0.48,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1985,4030,0.02,57,-99,-99,0.01,0.36,0.48,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1986,3753,0.03,114,-99,-99,0.01,0.36,0.48,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1987,1924,0.02,67,-99,-99,0.03,0.34,0.52,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1988,1145,0.12,143,-99,-99,0.01,0.5,0.4,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1989,915,0.11,21,-99,-99,0.01,0.38,0.56,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1990,776,0.16,25,-99,-99,0,0.34,0.52,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1991,779,0.13,20,-99,-99,0.01,0.26,0.56,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1992,1016,0.17,32,-99,-99,0.03,0.51,0.37,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1993,911,0.09,17,-99,-99,0,0.23,0.53,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1994,424,0.09,7,-99,-99,0,0.31,0.44,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1995,484,0.07,4,-99,-99,0,0.29,0.47,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1996,158,0.15,4,-99,-99,0.02,0.46,0.41,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1997,770,0.06,7,-99,-99,0.03,0.57,0.31,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1998,1294,0.02,3,-99,-99,0.03,0.57,0.31,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,1999,841,0.05,4,-99,-99,0.04,0.52,0.39,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,2000,1096,0.08,5,-99,-99,0.01,0.51,0.41,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,2001,1956,0.06,6,-99,-99,0.25,0.35,0.36,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,2002,5296,0.03,9,-99,-99,0.03,0.55,0.38,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,2003,2708,0.06,6,-99,-99,0.01,0.15,0.72,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,2004,2629,0.08,8,-99,-99,0.09,0.7,0.2,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,2005,2260,0.07,7,-99,-99,0.02,0.49,0.46,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,2006,1619,0.09,7,-99,-99,0.01,0.33,0.61,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,2007,1734,0.06,7,-99,-99,0.05,0.39,0.45,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,2008,1483,0.12,9,-99,-99,0.05,0.61,0.31,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Okanogan River,Steelhead (Upper Columbia River DPS) - Okanogan River,Interior Columbia,Upper Columbia / East Slope Cascades,Upper Columbia River Steelhead DPS,Steelhead,Summer-run,Okanogan River,1977,1992,2009,2191,0.09,-99,-99,-99,0.01,0.36,0.48,0,-99,,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
