NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,COMMON_POPULATION_NAME,NWR_Population_name,Population_RunTime,SPECIES,RUN_TIMING,STREAM_NAME,START_YEAR,END_YEAR,BROOD_YEAR,VIABILITY_TYPE,NUMBER_OF_SPAWNERS,SPAWNER_NOTES,FRACWILD,HATCHERY_FRACTION,HATCHERY_FRACTION_NOTES,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_1_HARVEST,AGE_2_HARVEST,AGE_3_HARVEST,AGE_4_HARVEST,AGE_5_HARVEST,AGE_6_HARVEST,AGE_7_HARVEST,REGIME,AGE_NOTES,ABUND_COUNT_EXTERNAL_FILE_1_LI,ABUND_COUNT_EXTERNAL_FILE_2_LI,POPULATION_DB_ID,TOTAL_SPAWNERS_WITH_JACKS,NATURAL_SPAWNERS_WITH_JACKS,NATURAL_ADULT_ANNUAL_RUN_4_6,JACK_FRAC_OF_HATCHERY_SPAWNERS,ADULT_NATURAL_HARVEST_RATE,NAT_NO_ORIGIN_BROOD_STOCK,ADULT_BROOD_RETURNS,SAR_ADJUSTED_ADULT_BRD_RETURNS,LINK_REFERENCE_S,ADJUSTED_LINK_REFERENCE_S,ATTRIBUTE_SCOPE_TYPE,INCLUDE_AGE2,HATCHERY_RETURN,HATCHERY_RETURN_NOR,NUMBER_USED_FOR_BROODSTOCK,FRACTION_BROODSTOCK_TAKEN_NOR,AGE_DATA_TYPE,AGE_DETERMINATION_SAMPLE_SIZE,AEQ_CATCH_AGE2_OCEAN,CO2_DATA_TYPE,AEQ_CATCH_AGE3_OCEAN,CO3_DATA_TYPE,AEQ_CATCH_AGE4_OCEAN,CO4_DATA_TYPE,AEQ_CATCH_AGE5_OCEAN,CO5_DATA_TYPE,CATCH_AGE2_TERMINAL_FISHERIES,CTF2_DATA_TYPE,CATCH_AGE3_TERMINAL_FISHERIES,CTF3_DATA_TYPE,CATCH_AGE4_TERMINAL_FISHERIES,CTF4_DATA_TYPE,CATCH_AGE5_TERMINAL_FISHERIES,CTF5_DATA_TYPE,PPM_POSTFISHERY_PRESPAWN_MORT,PPM_AGE2,PPM_AGE3,PPM_AGE4,PPM_AGE5,RETURN_POTENTIAL,RETURN_POTENTIAL_AGE2,RETURN_POTENTIAL_AGE3,RETURN_POTENTIAL_AGE4,RETURN_POTENTIAL_AGE5,SAIP_STOCK_ID,SAIP_ABUNDANCE,SAIP_CATCH,SAIP_ANTHROPOGENIC,SAIP_LIFE_HISTORY,SAIP_ASSESSMENT_MODEL,SAIP_FREQUENCY,QAQC_FLAG,Date_Added,Date_Updated
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1964,,364,,-99,,,-99,0,0.019,0.561,0.336,0.084,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1965,,75,,-99,,,-99,0,0.115,0.164,0.68,0.041,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1966,,108,,-99,,,-99,0,0.02,0.522,0.377,0.081,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1967,,100,,-99,,,-99,0,0.063,0.254,0.636,0.047,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1968,,132,,-99,,,-99,0,0.052,0.376,0.445,0.128,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1969,,86,,-99,,,-99,0,0.104,0.275,0.552,0.069,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1970,,72,,-99,,,-99,0,0.072,0.535,0.344,0.049,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1971,,933,,-99,,,-99,0,0.02,0.349,0.599,0.031,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1972,,830,,-99,,,-99,0,0.063,0.207,0.663,0.067,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1973,,242,,-99,,,-99,0,0.034,0.343,0.476,0.148,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1974,,156,,-99,,,-99,0,0.028,0.271,0.603,0.098,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1975,,296,,-99,,,-99,0,0.055,0.322,0.498,0.125,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,1976,,528,,-99,,,-99,0,0.071,0.365,0.46,0.105,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1977,,337,,1,,,-99,0,0.041,0.109,0.453,0.394,0.003,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1978,,243,,1,,,-99,0,0.013,0.34,0.405,0.236,0.006,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1979,,344,,1,,,-99,0,0.011,0.069,0.786,0.131,0.002,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1980,,180,,1,,,-99,0,0.031,0.119,0.325,0.522,0.003,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1981,,116,,1,,,-99,0,0.002,0.289,0.506,0.193,0.01,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1982,,146,,1,,,-99,0,0.124,0.012,0.692,0.17,0.002,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1983,,122,,1,,,-99,0,0.037,0.689,0.03,0.242,0.002,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1984,,683,,1,,,-99,0,0.025,0.104,0.864,0.005,0.001,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1985,,491,,0.95,,,-99,0,0.007,0.199,0.367,0.427,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1986,,396,,1,,,-99,0,0.101,0.051,0.668,0.173,0.006,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1987,,386,,1,,,-99,0,0.034,0.587,0.133,0.244,0.002,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1988,,1890,,1,,,-99,0,0.073,0.153,0.734,0.04,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1989,,2549,,1,,,-99,0,0.03,0.084,0.33,0.556,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1990,,812,,1,,,-99,0,0.101,0.257,0.373,0.228,0.041,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1991,,340,,1,,,-99,0,0,0.316,0.379,0.305,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1992,,1247,,1,,,-99,0,0.023,0.074,0.734,0.157,0.012,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1993,,890,,1,,,-99,0,0.066,0.309,0.354,0.271,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1994,,1695,,1,,,-99,0,0.056,0.315,0.555,0.074,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1995,,1368,,1,,,-99,0,0.025,0.3,0.519,0.156,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1996,,2305,,1,,,-99,0,0.002,0.154,0.663,0.181,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1997,,689,,1,,,-99,0,0,0.007,0.619,0.374,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1998,,491,,1,,,-99,0,0.014,0.082,0.493,0.411,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1999,,299,,1,,,-99,0,0.031,0.354,0.458,0.156,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2000,,290,,1,,,-99,0,0.016,0.172,0.742,0.07,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2001,,802,,0.73,,,-99,0,0.022,0.203,0.681,0.094,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2002,,877,,0.97,,,-99,0,0.01,0.257,0.553,0.18,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2003,,1106,,0.89,,,-99,0,0.007,0.082,0.661,0.25,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2004,,1503,,0.91,,,-99,0,0.025,0.079,0.62,0.276,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2005,,853,,0.6,,,-99,0,0,0.16,0.47,0.33,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2006,,566,,1,,,-99,0,0.009,0.08,0.62,0.28,0.009,0,,,,,,,,-99,,,,,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2007,,251,,1,,,-99,0,0.07,0.1,0.5,0.3,0.03,0,,,,,,,,-99,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2008,,424,,0.52,,,-99,0,0.05,0.32,0.56,0.07,0,0,,,,,,,,-99,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2009,,783,,0.63,,,-99,0,0.004,0.21,0.76,0.02,0,0,,,,,,,,-99,,,,,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2010,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2010,,639,,0.7,,,-99,0,-99,0.264,0.595,0.141,0,-99,,,,,,,,,,,,,421,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/20/2013,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2011,,566,,0.88,,,-99,0,-99,0.171,0.757,0.053,0.02,-99,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SASI,4/15/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2012,,413,,0.86,,,-99,0,-99,0.309,0.431,0.257,0.003,-99,,,,,,,,,,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SASI,4/15/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,2013,,2035,,0.69,,,-99,0,-99,0.235,0.758,0.008,0,-99,,,,,,,,,,,,,,1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,2014,,890,,0.96,,,-99,0,-99,0.277,0.779,0.152,0,-99,,,,,,,,,,,,,,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1964,,3020,,-99,,,-99,0,0.019,0.561,0.336,0.084,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1965,,2539,,-99,,,-99,0,0.115,0.164,0.68,0.041,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1966,,2984,,-99,,,-99,0,0.02,0.522,0.377,0.081,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1967,,3182,,-99,,,-99,0,0.063,0.254,0.636,0.047,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
